,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
633,"""engaging, witty, and not afraid to poke a little fun"" 4* review #vampires #teens  #yalit http://t.co/DfgnRzcwaU",FALSE,0,NA,25-08-2015 09:20,FALSE,NA,6.36106E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Sakurapu11,0,FALSE,FALSE,NA,NA
634,10-20% off on Fossil watches only on flipkart http://t.co/dKjuXCOT38,FALSE,0,NA,25-08-2015 09:20,FALSE,NA,6.36106E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",thestorein,0,FALSE,FALSE,NA,NA
635,"YourStoryCo : .Flipkart, #Adobe execs join hands with an angel to float platform for used … http://t.co/XT6iqyWjC0) http://t.co/KjA5V3vBQw",FALSE,0,NA,25-08-2015 09:19,FALSE,NA,6.36106E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",CrazyheadsCo,0,FALSE,FALSE,NA,NA
636,"RT @jaivardhan88: Flipkart and Adobe executives join hands with an angel to float platform for used cars, Spinny https://t.co/YDAmfCoFGc",FALSE,0,NA,25-08-2015 09:19,FALSE,NA,6.36106E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",arunKumarEO,3,TRUE,FALSE,NA,NA
637,"#TECHNOLOGY <U+0911><U+0928><U+0932><U+093E><U+0907><U+0928> <U+0936><U+0949><U+092A><U+093F><U+0902><U+0917> <U+092E><U+0947><U+0902> <U+0938><U+094B><U+0936><U+0932> <U+0928><U+0947><U+091F><U+0935><U+0930><U+094D><U+0915><U+093F><U+0902><U+0917> <U+0915><U+093E> <U+092A><U+0941><U+091F> <U+0932><U+0947><U+0915><U+0930> <U+0906><U+092F><U+093E> #Flipkart Ping
http://t.co/kAW2RrO3y1
#OnlineShoping http://t.co/rgbGijMnJv",FALSE,5,NA,25-08-2015 09:18,FALSE,NA,6.36105E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JagranNews,2,FALSE,FALSE,NA,NA
638,@YourStoryCo @Flipkart @myspinny @jaivardhan88 will be interesting to see who is left and who gets acquired in 2 to 3 yrs from now.,FALSE,2,YourStoryCo,25-08-2015 09:17,FALSE,6.36102E+17,6.36105E+17,15338256,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",santoshsinghk,0,FALSE,FALSE,NA,NA
639,"Flipkart and Adobe executives join hands with an angel to float platform for used cars, Spinny (Your Story) http://t.co/TCs1Bcde29",FALSE,0,NA,25-08-2015 09:16,FALSE,NA,6.36105E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SanjeevGiri,0,FALSE,FALSE,NA,NA
640,CEOs of acquired cos AdIQuity and Appiterate quit Flipkart (MEDIANAMA) http://t.co/wUH2CE40pm,FALSE,0,NA,25-08-2015 09:16,FALSE,NA,6.36105E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SanjeevGiri,0,FALSE,FALSE,NA,NA
641,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:16,FALSE,NA,6.36105E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ShaaluP,31,TRUE,FALSE,NA,NA
642,"@MotorolaIndia is there any other option than @Flipkart to buy moto g3, coz  @Flipkart cc executives behaviour on queries is driving me nuts",FALSE,0,MotorolaIndia,25-08-2015 09:16,FALSE,NA,6.36105E+17,2460859956,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deepu1249,0,FALSE,FALSE,NA,NA
643,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 09:16,FALSE,NA,6.36105E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",swapnil_sharma,30,TRUE,FALSE,NA,NA
644,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:15,FALSE,NA,6.36105E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NerdsDesk,10,TRUE,FALSE,NA,NA
645,"@Flipkart @_sachinbansal @binnybansal nt once, twice same thng happened, incomplete order. Ethr u ppl are fool aur u think othr r @amazon",FALSE,0,Flipkart,25-08-2015 09:15,FALSE,NA,6.36105E+17,57947109,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",dev0587,0,FALSE,FALSE,NA,NA
646,"4 Stars ""engaging, witty"" Middle school's worst moments...plus a vampire. #vampire #comingofage http://t.co/6fchf7KmvF",FALSE,0,NA,25-08-2015 09:15,FALSE,NA,6.36105E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Sakurapu11,0,FALSE,FALSE,NA,NA
647,"RT @KataakIndia: Buy Moto G (3rd Gen) starting at Rs.11,999 @Flipkart + Get extra 1% Cashback by Kataak. Visit:http://t.co/Rivyv7xPFD http:…",FALSE,0,NA,25-08-2015 09:15,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kritySatija,1,TRUE,FALSE,NA,NA
648,".@Flipkart launched “Ping” to engage U Socially 
#flipkartping http://t.co/JBsgaajcn5 via @insistpost @flipkartsupport @greatideas @vccircle",FALSE,0,NA,25-08-2015 09:15,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ShubhD,0,FALSE,FALSE,NA,NA
649,Dropped the idea of becoming seller on @Flipkart . thank you @flipkartsupport #TumseNaHoPayega,FALSE,0,NA,25-08-2015 09:15,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",v13000,0,FALSE,FALSE,NA,NA
650,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 09:14,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mappmechanic,30,TRUE,FALSE,NA,NA
651,"RT @Flipkart: . @_sachinbansal , @punitsoni , @binnybansal , Peeyush Ranjan shopping together on #FlipkartPing for a watch. http://t.co/BZ5…",FALSE,0,NA,25-08-2015 09:14,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mappmechanic,16,TRUE,FALSE,NA,NA
652,"@Flipkart .. recently i made few purchases, I've received yatra cashback coupon for 1 order, but haven't received for other 2 orders",FALSE,0,Flipkart,25-08-2015 09:14,FALSE,NA,6.36104E+17,57947109,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",D33PAK,0,FALSE,FALSE,NA,NA
653,CEOs of acquired cos AdIQuity and Appiterate quit Flipkart via MediaNama: Digital Media in India - ... http://t.co/14DAZFwzuf,FALSE,0,NA,25-08-2015 09:14,FALSE,NA,6.36104E+17,NA,"<a href=""http://www.feedblitz.com/f/f.fbz?help/default#twitter"" rel=""nofollow"">FeedBlitz</a>",nabeelmehar99,0,FALSE,FALSE,NA,NA
654,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:13,FALSE,NA,6.36104E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",T4hirHussain,10,TRUE,FALSE,NA,NA
655,@vdharankar flipkart reviewers are from some other planet. They always have been...,FALSE,0,vdharankar,25-08-2015 09:13,FALSE,6.35872E+17,6.36104E+17,81850915,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IamChintz,0,FALSE,FALSE,NA,NA
656,"Flipkart and Adobe executives join hands with an angel to float platform for used cars, Spinny (Your Story) http://t.co/XitU1Pzfxu",FALSE,0,NA,25-08-2015 09:13,FALSE,NA,6.36104E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SanjeevGiri2,0,FALSE,FALSE,NA,NA
657,CEOs of acquired cos AdIQuity and Appiterate quit Flipkart (MEDIANAMA) http://t.co/1ncEtSL03k,FALSE,0,NA,25-08-2015 09:13,FALSE,NA,6.36104E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",SanjeevGiri2,0,FALSE,FALSE,NA,NA
658,"Flipkart and Adobe executives join hands with an angel to float platform for used cars, Spinny https://t.co/YDAmfCoFGc",FALSE,0,NA,25-08-2015 09:13,FALSE,NA,6.36104E+17,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",jaivardhan88,3,FALSE,FALSE,NA,NA
659,@flipkartsupport well to me it's all flipkart. While it's up to seller it doesn't make sense right? The final price is more than mrp.,FALSE,0,flipkartsupport,25-08-2015 09:13,FALSE,6.36103E+17,6.36104E+17,951522626,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",santoshsinghk,0,FALSE,FALSE,NA,NA
660,"#happyweddingannivmrandmrsvijay   -&gt; Discover Flipkart Offers, Coupon Codes at http://t.co/8jSD88qotC",FALSE,0,NA,25-08-2015 09:13,FALSE,NA,6.36104E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Ecroaker,1,FALSE,FALSE,NA,NA
661,"#jazbaatrailer   -&gt; Discover Flipkart Offers, Coupon Codes at http://t.co/8jSD88qotC",FALSE,0,NA,25-08-2015 09:13,FALSE,NA,6.36104E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Ecroaker,1,FALSE,FALSE,NA,NA
662,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Acharyaempire,31,TRUE,FALSE,NA,NA
663,RT @ICICIBank: Get a Flipkart voucher by following us &amp; sending a simple DM to register for #icicibankpay. http://t.co/cyoGOzrUox http://t.…,FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cutegirl1728,26,TRUE,FALSE,NA,NA
664,@Flipkart @_sachinbansal @binnybansal r u ppl educated? If u r thn thr shld one chapter on u Only Education can't make u gud person @amazon,FALSE,0,Flipkart,25-08-2015 09:12,FALSE,NA,6.36104E+17,57947109,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",dev0587,0,FALSE,FALSE,NA,NA
665,".Flipkart, #Adobe execs join hands with an angel to float platform for used cars- myspinny… http://t.co/l8wT06J7jg) http://t.co/slG8lofP1p",FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",ShitHogaya,0,FALSE,FALSE,NA,NA
666,"Now that free money may be drying up we have stopped working on our utterly stupid ideas. - @Flipkart

http://t.co/YglteFpSM3",FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amitu,0,FALSE,FALSE,NA,NA
667,#Flipkart #India #GoogleNexus6 #Nexus6 #Nexusphone at best price : http://t.co/TbKES8XNrt,FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>",DealsBasket,0,FALSE,FALSE,NA,NA
668,#Flipkart #India #GoogleNexus6 #Nexus6 #Nexusphone at best price : http://t.co/AxfcBV97i6,FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>",ONLYOffers1,0,FALSE,FALSE,NA,NA
669,Flipkart Ping brings social networking into online shopping http://t.co/r0hnilhybi,FALSE,0,NA,25-08-2015 09:12,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mappmechanic,0,FALSE,FALSE,NA,NA
670,RT @rajatagr: Flipkart Ping announced. A social network on top of the Flipkart app. Let's you share products with anyone and chat.,FALSE,0,NA,25-08-2015 09:11,FALSE,NA,6.36104E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ManishBhadri,13,TRUE,FALSE,NA,NA
671,@Flipkart I am having an issue with a offer mentioned on the app for moto g3 and the executive I just spoke with for details. Can you help?,FALSE,0,Flipkart,25-08-2015 09:11,FALSE,NA,6.36104E+17,57947109,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deepu1249,0,FALSE,FALSE,NA,NA
672,#deals #Bosch GSB 450 RE Carton Drill Kit is selling cheaper at INR 2400 today http://t.co/VJ8mANpJFT #flipkart,FALSE,0,NA,25-08-2015 09:11,FALSE,NA,6.36103E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
673,Flipkart Ping brings social networking into online shopping - http://t.co/aGqkV2gWe4 http://t.co/92hdABCkXW,FALSE,0,NA,25-08-2015 09:10,FALSE,NA,6.36103E+17,NA,"<a href=""http://techtub.in"" rel=""nofollow"">TechTub.in</a>",tech_tub,0,FALSE,FALSE,NA,NA
674,"#ReadersFavorite 4* ""engaging, witty, and not afraid to poke a little fun"" #vampires #teens http://t.co/XCFxtNkWgp",FALSE,0,NA,25-08-2015 09:10,FALSE,NA,6.36103E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Sakurapu11,0,FALSE,FALSE,NA,NA
675,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:09,FALSE,NA,6.36103E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ekta_k88,31,TRUE,FALSE,NA,NA
676,#deals #Fastrack Aviator Sunglasses is selling cheaper at INR 1996 today http://t.co/NLqZoFqBFZ #flipkart,FALSE,0,NA,25-08-2015 09:09,FALSE,NA,6.36103E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
677,@Quora @Flipkart @flipkartsupport #Beware!,FALSE,0,Anudeep619,25-08-2015 09:09,FALSE,6.36103E+17,6.36103E+17,322533469,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Anudeep619,0,FALSE,FALSE,NA,NA
678,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:09,FALSE,NA,6.36103E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",ku_shiv_ey,10,TRUE,FALSE,NA,NA
679,RT @SamsungMobileIN: Conquer gaming. Samsung #GalaxyJ5J7 with 4G for multi-player gaming.Now available on Flipkart. http://t.co/H4IgN2xsOD …,FALSE,0,NA,25-08-2015 09:08,FALSE,NA,6.36103E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",58Omomy,190,TRUE,FALSE,NA,NA
680,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:08,FALSE,NA,6.36103E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",RanjanRoi,10,TRUE,FALSE,NA,NA
681,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:08,FALSE,NA,6.36103E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Abhijeet1407,10,TRUE,FALSE,NA,NA
682,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:08,FALSE,NA,6.36103E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pooja_bacchewar,31,TRUE,FALSE,NA,NA
683,@Flipkart @_sachinbansal @binnybansal I think it is flipkart's ethics of unfair practice. Thnx 2 Indian govt. U r in business @amazon,FALSE,0,Flipkart,25-08-2015 09:08,FALSE,NA,6.36103E+17,57947109,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",dev0587,0,FALSE,FALSE,NA,NA
684,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:08,FALSE,NA,6.36103E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",arunKumarEO,10,TRUE,FALSE,NA,NA
685,"RT @YourStoryCo: .@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http:/…",FALSE,0,NA,25-08-2015 09:08,FALSE,NA,6.36103E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jaivardhan88,10,TRUE,FALSE,NA,NA
686,@nidhibhasin @ranjini_2 @Flipkart mam can you invite me too :},FALSE,0,nidhibhasin,25-08-2015 09:07,FALSE,6.36091E+17,6.36103E+17,26211713,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Richie008,0,FALSE,FALSE,NA,NA
687,"@Flipkart hi there, please could I get a press contact to ask about Flipkart Ping? Thanks!",FALSE,0,Flipkart,25-08-2015 09:07,FALSE,NA,6.36103E+17,57947109,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",aghoshal,0,FALSE,FALSE,NA,NA
688,#deals #Prestige Dura Plus Kadhai is selling cheaper at INR 1200 today http://t.co/oFfqOiQaWC #flipkart,FALSE,0,NA,25-08-2015 09:06,FALSE,NA,6.36102E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
689,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:06,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",minty_tweets,31,TRUE,FALSE,NA,NA
690,#deals #Microsoft Wedge Mobile Bluetooth Standard Keyboard is selling cheaper by 1% at INR 4290 today http://t.co/Vi80NUdSIc #flipkart,FALSE,0,NA,25-08-2015 09:06,FALSE,NA,6.36102E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
691,@Flipkart @_sachinbansal @binnybansal even animal have that much mind not to repeat mistakes after training. R u worse than them? @amazon,FALSE,0,Flipkart,25-08-2015 09:05,FALSE,NA,6.36102E+17,57947109,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",dev0587,0,FALSE,FALSE,NA,NA
692,"E-commerce: Flipkart, Snapdeal, Amazon, others dole out incentives to sellers http://t.co/QonRKY2orp http://t.co/3hTNYku17C #ContentWri…",FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",RishuMonga,0,FALSE,FALSE,NA,NA
693,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jinu1410,31,TRUE,FALSE,NA,NA
694,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",umeshkumar874,31,TRUE,FALSE,NA,NA
695,"""engaging, witty, and not afraid to poke a little fun"" 4* review #vampires #teens  #amreading http://t.co/Qd8Kc5Dz2p",FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Sakurapu11,0,FALSE,FALSE,NA,NA
696,RT @KelloggsMuesli: Introducing the #TweetADescription contest! Participate &amp; win Rs.2500 Flipkart vouchers! http://t.co/v7MHk2ZohG,FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",umeshkumar874,102,TRUE,FALSE,NA,NA
697,"Flipkart and Adobe executives join hands with an angel to float platform for used cars,… http://t.co/X2iHPUtc6d http://t.co/p4tEHeZDXp",FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",RanjanRoi,0,FALSE,FALSE,NA,NA
698,"Flipkart and Adobe executives join hands with an angel to float platform for used cars,… http://t.co/XfApf8EC2t http://t.co/lWuAruZYfx",FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",UdayEye,0,FALSE,FALSE,NA,NA
699,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:05,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",susmitchakrabo1,31,TRUE,FALSE,NA,NA
700,RT @Flipkart: #FlipkartPing : A fun way to to shop with friends. http://t.co/EzSTvLjurM,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShawnXPeters,16,TRUE,FALSE,NA,NA
701,".@Flipkart, #Adobe execs join hands with an angel to float platform for used cars- @myspinny http://t.co/iJajbnuA55 http://t.co/uWUfSaTVAW",FALSE,8,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YourStoryCo,10,FALSE,FALSE,NA,NA
702,RT: KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/nFQ8PmGChd,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",dexheimerj,0,FALSE,FALSE,NA,NA
703,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nilamr28,31,TRUE,FALSE,NA,NA
704,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",__Mariyam__,31,TRUE,FALSE,NA,NA
705,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sona31102011,31,TRUE,FALSE,NA,NA
706,RT @KelloggsMuesli: Ready for some fun? #TweetADescription for the image &amp; you can win Rs.2500 Flipkart vouchers! http://t.co/AoWvO2oY5D,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",itweets0,64,TRUE,FALSE,NA,NA
707,@Flipkart @_sachinbansal @binnybansal how long will u go with kind of practice.... @amazon @snapdeal,FALSE,0,Flipkart,25-08-2015 09:04,FALSE,NA,6.36102E+17,57947109,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",dev0587,0,FALSE,FALSE,NA,NA
708,RT @KelloggsMuesli: Ready for some fun? #TweetADescription for the image &amp; you can win Rs.2500 Flipkart vouchers! http://t.co/AoWvO2oY5D,FALSE,0,NA,25-08-2015 09:04,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",umeshkumar874,64,TRUE,FALSE,NA,NA
709,"Pantaloons, 
amazon, 
snapdeal, 
Jabong and 
flipkart sale over....

NSE BSE sale started ..flat 20% off<ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>",FALSE,0,NA,25-08-2015 09:03,FALSE,NA,6.36102E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",kushalnpuglia,0,FALSE,FALSE,NA,NA
710,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:03,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",itweets0,31,TRUE,FALSE,NA,NA
711,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:03,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",R_Nivedha,31,TRUE,FALSE,NA,NA
712,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:03,FALSE,NA,6.36102E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Gowthaman_csk,31,TRUE,FALSE,NA,NA
713,RT @KelloggsMuesli: #TweetADescription for this #KelloggsMuesli pic to win vouchers from Flipkart! #contest http://t.co/5KYLfyDDrc,FALSE,0,NA,25-08-2015 09:03,FALSE,NA,6.36102E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MehekMahtani,31,TRUE,FALSE,NA,NA
